Crop Type,Season,Rainfall (mm),Temperature (°C),Humidity (%),Soil Fertility Index,Fertilizer Usage,Market Demand Index,Transportation Cost,Crop Price
23,0,941.37,36.92,70.35,0.93,60.38,0.71,1251.13,16926.81
72,0,778.25,24.68,62.18,0.93,160.12,0.56,1060.34,5247.51
64,0,617.4,31.42,83.41,0.59,167.08,1.36,1755.06,7278.02
47,0,1150.87,36.32,44.17,0.74,165.3,1.0,962.96,10013.26
1,1,850.04,22.63,76.19,0.85,261.01,0.85,1137.65,8969.0
57,0,555.59,20.89,55.36,0.52,190.75,0.61,552.77,7807.37
8,2,732.36,28.74,31.17,0.55,243.36,1.32,628.01,4846.86
17,2,1076.66,34.13,40.31,0.97,120.1,1.19,1589.87,28220.37
25,0,747.29,17.8,78.22,0.43,110.83,0.8,235.63,24288.38
19,2,653.27,18.87,70.57,0.36,191.66,0.87,651.51,17917.17
36,1,935.03,22.32,56.98,0.48,178.76,1.47,1790.92,9670.72
59,0,946.28,22.85,79.59,0.83,133.0,1.13,1495.54,5881.97
13,1,1010.19,19.39,43.55,0.61,290.23,0.57,1655.38,4457.4
52,1,864.06,17.27,62.59,0.34,217.61,1.25,868.58,10264.72
76,1,847.37,16.5,36.79,0.98,240.28,0.98,892.9,11490.27
37,0,621.81,27.23,39.46,0.71,104.9,1.32,1691.77,10959.14
32,1,925.0,15.84,51.38,0.54,123.86,1.46,888.91,9398.98
47,0,868.33,31.93,87.59,0.98,189.22,0.89,1863.19,9888.53
23,2,1021.96,33.27,30.64,0.45,212.27,0.75,1064.99,16565.49
72,2,800.68,30.6,80.65,0.4,51.32,0.81,256.25,5372.86
32,1,802.83,20.81,47.11,0.52,81.5,0.75,1046.01,7798.97
0,2,1003.23,30.08,46.48,0.45,191.32,1.17,1190.79,21045.48
44,0,733.71,36.73,59.88,0.4,183.17,0.78,1804.65,5443.01
87,0,827.82,33.35,79.88,0.82,297.18,1.43,1910.47,13635.44
72,0,1068.49,23.4,39.31,0.9,203.26,0.72,695.81,5695.63
85,2,849.03,21.85,82.34,0.77,275.39,1.09,1543.84,4613.72
0,2,859.91,36.88,74.64,0.58,240.22,0.79,723.67,21365.92
90,1,1076.03,27.91,39.02,0.54,224.57,1.37,1110.0,5620.82
27,1,902.12,19.25,77.58,0.4,99.2,1.08,1977.59,18534.65
30,0,961.05,22.69,54.2,0.99,229.26,1.06,1502.2,4675.3
0,1,625.98,25.28,70.42,0.96,272.85,0.98,234.55,21578.16
90,1,1079.49,35.43,69.24,0.32,275.74,1.32,256.12,6108.78
69,0,877.39,20.66,74.54,0.91,82.75,1.43,352.9,4992.74
35,1,665.84,39.91,79.29,0.39,148.27,1.37,752.29,12904.4
47,2,807.69,22.69,40.71,0.4,280.49,1.26,1792.48,9665.76
36,2,816.44,34.78,35.47,0.36,263.84,0.65,1559.19,8427.11
2,1,536.83,19.37,83.04,0.64,287.61,0.92,1653.41,8957.69
43,0,635.29,18.84,66.07,0.43,121.72,0.89,1648.21,6275.01
5,2,616.59,38.07,58.09,0.62,159.26,1.14,1283.12,5684.02
22,0,845.78,27.17,52.48,0.94,259.4,1.48,1562.18,9271.21
34,0,899.23,27.46,38.86,0.35,265.75,0.82,1713.71,6718.63
48,1,804.4,17.1,67.51,0.57,167.25,0.84,287.46,8705.01
66,1,548.18,26.04,33.21,0.39,112.83,0.95,1655.25,22244.38
33,1,1043.04,29.51,64.21,0.64,216.86,1.08,1830.73,11500.28
8,0,1138.09,31.23,85.51,0.35,183.44,1.4,396.84,5402.91
29,1,1139.15,29.33,33.54,0.8,271.12,1.4,344.71,9574.62
49,0,1136.64,15.24,88.0,0.71,258.56,1.45,254.13,5679.61
30,0,605.5,35.34,55.32,0.36,250.19,1.09,1647.81,4366.74
41,2,1002.73,28.64,42.81,0.57,250.64,0.63,210.3,7132.86
45,1,772.81,23.68,48.13,0.54,77.3,1.11,1360.59,5593.02
34,1,764.1,15.28,45.84,0.48,152.4,0.62,424.27,6978.61
67,2,569.32,33.71,65.65,0.32,149.08,0.77,472.91,7383.17
8,1,740.29,34.51,44.18,0.86,208.45,1.05,812.27,4834.0
59,1,769.35,32.64,34.92,0.59,76.75,1.3,1876.37,5294.17
35,0,765.86,39.14,68.01,0.87,275.89,1.45,1897.82,13089.72
29,0,892.99,16.32,47.42,0.5,271.48,1.13,487.55,8602.03
21,1,910.32,37.21,32.09,0.42,262.95,1.15,642.54,5252.96
21,0,562.8,38.55,74.93,0.51,293.8,1.17,1257.56,5129.71
73,2,705.79,35.01,34.97,0.64,63.77,0.82,1484.43,4171.34
78,1,663.24,38.31,56.82,0.6,92.06,1.07,1577.22,7507.1
43,1,1148.85,19.28,50.75,0.35,173.83,1.11,1024.78,7122.87
23,0,1152.24,15.04,45.94,0.45,157.12,1.39,1259.72,17178.94
74,0,1001.08,39.62,41.77,0.77,92.58,0.62,553.01,16687.65
0,1,799.68,15.97,81.91,0.93,206.76,0.8,271.49,21585.51
79,0,732.63,29.64,74.35,0.41,283.23,0.76,1302.28,3873.73
64,2,1099.12,17.72,41.71,0.47,58.71,1.35,1679.58,7228.43
66,0,781.3,32.48,34.56,0.31,139.8,0.88,911.33,22681.96
57,0,884.88,38.14,83.74,0.95,285.43,1.03,1335.58,9312.62
5,2,914.8,23.77,80.83,0.56,80.43,0.89,847.49,5477.4
85,0,977.39,20.73,42.73,0.53,108.87,1.06,952.2,3792.34
71,2,627.48,28.9,45.5,0.64,61.53,0.86,1025.84,14686.85
5,1,1114.11,27.02,50.02,0.75,97.77,1.18,1405.93,5866.9
6,1,743.25,22.56,53.53,0.57,166.73,1.05,1569.9,5915.62
75,0,682.06,35.25,82.06,0.34,254.03,0.83,1016.11,252863.57
4,1,817.4,34.19,65.47,0.75,268.62,1.12,1493.94,5082.84
14,0,1165.67,17.83,70.01,0.47,179.65,0.57,244.82,8536.63
41,2,840.09,36.84,51.89,0.69,226.2,1.19,1110.48,7662.91
44,1,958.32,32.89,33.08,1.0,263.55,1.18,1309.15,7180.07
35,2,1118.52,39.96,71.66,0.74,177.05,0.59,1820.32,11534.1
87,0,1043.22,35.57,30.52,0.33,200.99,1.21,602.2,12352.53
54,1,668.23,20.7,58.72,0.71,64.32,0.67,634.9,5085.54
40,0,923.62,39.31,47.05,0.75,193.96,1.39,1319.49,10741.97
87,1,1045.57,39.22,61.83,0.82,292.77,1.21,963.04,13129.42
75,2,754.3,17.05,83.98,0.59,199.69,0.52,804.88,252329.75
75,2,696.14,23.54,86.19,0.64,106.67,1.04,1808.02,252968.11
50,1,696.12,22.55,49.37,0.5,186.28,1.22,775.16,9930.35
84,2,953.63,23.35,61.69,0.99,213.66,1.21,1404.9,13803.9
27,0,821.1,38.91,43.39,0.74,105.25,0.92,1208.03,19206.58
34,0,822.75,15.74,31.82,0.63,78.33,1.08,980.67,7619.84
48,2,1135.17,36.95,47.72,0.38,237.97,1.11,1073.69,8882.94
89,2,1088.1,35.78,34.42,0.58,159.81,0.61,701.95,19702.39
79,1,617.54,23.48,43.39,0.32,83.64,1.02,1197.98,3634.79
33,0,996.39,29.99,50.51,0.59,255.84,1.38,1886.34,11670.24
1,2,1045.61,20.83,86.81,0.74,213.83,0.82,228.47,9337.28
7,0,1136.35,16.97,76.26,0.75,247.75,0.66,961.57,5007.15
80,0,696.66,21.83,31.55,0.48,271.61,0.7,1837.51,11463.68
67,1,785.98,26.31,83.83,0.88,293.63,0.94,1399.81,8291.89
26,1,730.4,39.84,52.47,0.36,113.13,0.87,1192.65,5344.05
41,2,620.95,36.28,81.37,0.77,299.48,1.04,752.99,7253.47
57,2,685.5,28.54,73.36,0.62,164.5,1.05,1604.34,8497.45
9,0,1080.68,38.73,35.4,0.74,253.34,0.6,1701.04,4770.77
62,0,970.92,34.64,59.69,0.94,221.47,0.99,1551.52,7012.08
70,0,899.38,38.48,64.81,0.61,293.91,1.26,1332.2,5178.03
47,2,944.96,36.03,80.39,0.5,85.91,0.9,212.24,9813.39
81,2,717.97,39.95,84.33,0.64,284.5,1.28,222.56,4465.34
1,2,970.3,19.55,41.07,0.5,284.43,1.36,1795.65,8971.69
29,0,831.27,30.89,34.76,0.77,88.03,0.83,974.73,8477.86
38,2,977.07,25.45,37.38,0.37,115.31,1.35,1711.73,11717.68
1,1,855.34,37.32,83.52,0.97,161.3,0.64,1205.07,8511.48
9,0,913.04,17.89,60.92,0.38,197.14,0.65,1972.76,4371.92
89,1,555.35,38.84,53.6,0.62,174.56,1.48,1916.65,20485.7
4,2,874.61,38.02,53.8,0.92,61.23,0.87,865.66,4148.1
77,1,1132.65,23.64,49.59,0.63,203.15,0.78,331.22,6486.47
89,1,908.59,38.51,38.94,0.41,145.82,1.07,1486.16,19881.19
91,0,626.92,36.23,72.52,0.63,152.99,1.34,1841.27,5268.64
59,2,1012.46,38.73,78.89,0.51,180.19,0.53,1959.78,4957.7
76,0,921.25,35.81,77.94,0.92,151.31,1.48,700.19,12427.7
67,2,984.46,31.77,38.59,0.75,228.51,0.92,1063.81,8245.05
49,2,888.96,31.36,33.75,0.64,173.0,1.15,880.29,4441.12
40,2,848.17,32.06,83.17,0.34,215.99,0.89,515.72,9306.66
33,1,699.7,30.67,86.23,0.94,252.63,0.96,624.26,11619.65
63,2,660.35,20.2,64.44,0.56,119.81,0.8,1358.23,7114.75
89,0,667.12,20.11,41.45,0.34,154.0,0.64,789.0,18813.62
51,1,653.45,38.66,57.66,0.5,191.53,0.73,1365.17,4580.65
49,1,978.53,35.56,37.88,0.78,57.57,1.33,962.04,4666.97
45,2,1045.23,33.04,80.29,0.76,74.42,1.46,442.85,6916.92
67,2,1138.03,24.16,52.25,0.69,227.58,1.12,1842.84,8093.96
37,1,745.51,21.85,41.84,0.82,197.57,1.32,849.37,11303.31
82,1,1162.73,21.4,80.06,0.62,254.87,0.74,1623.42,8140.28
11,2,989.43,18.98,46.96,0.56,234.23,0.8,430.61,18164.84
13,1,999.26,23.59,72.08,0.55,179.9,1.4,725.86,5792.59
15,0,1050.62,20.14,50.06,0.84,99.1,0.65,659.16,3947.3
41,1,1126.16,36.37,54.69,0.63,240.66,0.65,321.6,7046.11
11,1,873.84,32.44,80.56,0.91,147.26,0.82,1574.12,18127.86
87,2,901.0,29.74,75.45,0.76,285.09,1.16,750.04,12634.67
73,0,1072.98,33.43,74.44,0.43,83.85,0.68,330.2,4406.84
41,0,851.7,30.53,31.62,0.67,164.07,0.96,1153.52,6858.39
0,1,974.84,38.64,88.85,0.61,165.38,1.32,1342.34,21764.44
18,2,727.3,30.02,31.49,0.78,101.49,0.96,1501.73,4532.0
81,2,586.21,16.17,78.73,0.98,230.7,1.43,1447.76,4515.37
55,2,619.13,24.76,86.04,0.74,167.78,1.28,1938.67,10894.2
78,0,615.59,27.38,86.66,0.51,257.27,0.83,1052.33,7517.84
61,0,583.41,28.67,45.04,0.97,179.0,1.3,879.3,9313.31
88,1,804.32,27.85,80.48,0.9,104.78,1.22,952.37,10253.78
44,0,623.69,18.78,88.21,0.32,114.16,0.89,1146.51,5605.18
29,0,1020.42,37.61,60.63,0.73,155.81,1.07,834.13,8987.82
16,0,755.07,23.96,45.99,0.74,291.44,1.28,696.44,5996.26
66,1,867.44,20.82,86.21,0.55,111.3,0.73,1093.45,23082.47
23,1,755.21,17.98,56.44,0.78,89.26,0.93,906.35,17248.64
71,1,565.39,38.58,41.86,0.49,127.99,0.84,1194.8,14426.43
13,1,1027.08,19.16,69.51,0.79,261.75,1.23,481.0,5885.43
28,0,564.19,24.27,38.69,0.99,110.31,1.23,923.66,10494.2
18,2,1048.27,25.09,38.2,0.47,94.91,1.39,1488.17,5110.28
25,0,583.32,20.77,75.98,0.49,84.47,1.34,545.9,25501.47
56,0,865.57,24.04,47.15,0.93,198.92,1.09,1563.0,5687.92
29,2,785.67,39.31,56.49,0.54,102.02,1.22,307.11,9022.11
77,0,1012.8,36.43,67.1,0.33,162.36,0.64,1979.79,5012.14
82,0,1087.65,26.48,59.19,0.76,284.94,1.2,870.49,9053.28
72,2,810.44,25.41,30.39,0.37,208.72,0.77,1433.75,4861.34
